,zrun_comp,zrun_const,vrun_comp,vrun_const
261,8.30038,42.90916,27.71401533424096,31.149090942836875
262,8.12366,43.8773,5.451913135843866,7.515890194123403
263,0.01634,0.01638,10.022708700479315,10.46654757157538
264,0.60294,0.595,10.607235733347627,10.38874125161598
265,0.14352,0.14382,14.949100367833344,14.995306988511956
266,8.73298,51.91146,13.704508407386353,16.35803411807125
267,6.53254,24.40154,86.32996365631537,93.93786899375657
268,0.07734,0.07802,18.69424095499709,19.14082917393044
269,0.60502,0.6099,15.17440320388808,15.269427369787532
270,0.24204,0.24258,34.61020789739591,34.81230597253744
271,7.50876,32.93064,2.243287486437663,3.507074661809264
272,0.00206,0.0022,20.57050072137848,19.743991888687365
273,0.13422,0.1416,823.9290047166486,859.7774469780364
274,0.00014,0.00032,1.281068734161287,2.2247026120087803
275,8.42736,44.11294,11.15554467151958,13.66505952403912
