,tdwells,true_pdf,approx_pdf
95,0.011546095637596461,9.522241771922104,9.708892584362555
96,0.011667633486413267,9.161455586098299,9.32144487911846
97,0.011789171335230072,8.81433970858507,8.949151123874815
98,0.011910709184046877,8.48037612881874,8.591437228650552
99,0.012032247032863682,8.15906646837337,8.247749663738098
100,0.012153784881680486,7.849931235885739,7.917554804712149
101,0.012275322730497291,7.5525091120993055,7.6003382921753
102,0.012396860579314096,7.2663562593863595,7.295604406448037
103,0.0125183984281309,6.9910456609315474,7.0028754573446905
104,0.012639936276947705,6.726166481837318,6.7216911891179985
105,0.01276147412576451,6.4713234562631206,6.451608200602504
106,0.012883011974581315,6.226136297704213,6.192199380540299
107,0.01300454982339812,5.99023912988046,5.943053358031354
108,0.013126087672214924,5.763279942664521,5.703773968014006
109,0.01324762552103173,5.544920064305214,5.473979731649046
110,0.013369163369848535,5.334833657477079,5.253303351452556
111,0.01349070121866534,5.132707232157391,5.041391220998
112,0.013612239067482145,4.938239177697598,4.837902948986624
113,0.01373377691629895,4.751139313127886,4.642510897466781
114,0.013855314765115754,4.571128452846179,4.454899733966939
115,0.013976852613932559,4.397937991232895,4.2747659972937
116,0.014098390462749364,4.231309500503304,4.101817676735053
117,0.014219928311566168,4.07099434600976,3.935773804399574
118,0.014341466160382973,3.916753314198002,3.776364060415097
119,0.014463004009199778,3.768356256219829,3.6233283907041702
120,0.014584541858016583,3.625581744109145,3.4764166370493412
121,0.014706079706833387,3.4882167403664432,3.335388179158075
122,0.014827617555650194,3.356056279933426,3.2000115884350775
123,0.014949155404466999,3.228903164249917,3.070064293168729
124,0.015070693253283803,3.106567667181263,2.9453322548384633
125,0.015192231102100608,2.9888672514115315,2.8256096552504117
126,0.015313768950917413,2.8756262964293526,2.7106985942103186
127,0.015435306799734217,2.76667583614934,2.6004087974447203
128,0.015556844648551022,2.6618533068813854,2.4945573344841767
129,0.01567838249736783,2.561002304643586,2.392968346225406
130,0.01579992034618463,2.4639723517948338,2.295472781892927
131,0.015921458195001438,2.3706186724352043,2.2019081451247313
132,0.01604299604381824,2.2808019762304546,2.1121182489108468
133,0.016164533892635048,2.194388250745951,2.025952979118289
134,0.01628607174145185,2.111248561423963,1.943268066340734
135,0.016407609590268657,2.031258859019908,1.8639248658162575
136,0.01652914743908546,1.954299794430145,1.7877901451617348
137,0.016650685287902266,1.8802565409200176,1.7147358796777756
138,0.01677222313671907,1.8090186224372988,1.6446390549835948
139,0.016893760985535876,1.7404797489103387,1.577381476746598
140,0.01701529883435268,1.674537657550003,1.5128495872771877
141,0.017136836683169485,1.6110939603710708,1.450934288764738
142,0.017258374531986292,1.5500539971607432,1.3915307729364401
143,0.017379912380803095,1.4913266944183121,1.334538356926216
144,0.0175014502296199,1.4348244293946941,1.279860325146547
145,0.017622988078436704,1.3804628993183718,1.2274037769616597
146,0.01774452592725351,1.3281609955002223,1.177079479965911
147,0.017866063776070314,1.2778406825328121,1.1288017286768282
148,0.01798760162488712,1.2294268815848206,1.0824882084575274
149,0.018109139473703923,1.182847358658716,1.0380598644886907
150,0.01823067732252073,1.1380326164901,0.9954407756154073
151,0.018352215171337533,1.0949157910594696,0.9545580328994925
152,0.01847375302015434,1.0534325517580077,0.9153416227128475
153,0.018595290868971142,1.0135210053797694,0.8777243142125528
154,0.01871682871778795,0.9751216037936682,0.8416415510431419
155,0.018838366566604755,0.938177054997047,0.8070313471164292
156,0.018959904415421558,0.9026322378412707,0.7738341863238641
157,0.019081442264238364,0.8684341195340128,0.7419929260410199
158,0.019202980113055167,0.835531676691047,0.7114527042883245
159,0.019324517961871974,0.8038758190433715,0.6821608504164612
160,0.019446055810688777,0.7734193163624483,0.6540667991892342
161,0.019567593659505583,0.7441167278582238,0.6271220081407568
162,0.019689131508322386,0.7159243344326673,0.6012798780879818
163,0.019810669357139193,0.6888000733966584,0.5764956766834585
164,0.019932207205955996,0.6627034757853463,0.5527264648971396
165,0.020053745054772802,0.6375956059390878,0.5299310263197111
166,0.020175282903589605,0.6134390033435374,0.5080697991836531
167,0.02029682075240641,0.5901976268489175,0.4871048110017025
168,0.020418358601223218,0.5678368007948521,0.46699961572586696
169,0.02053989645004002,0.5463231633450695,0.44771923333347385
170,0.020661434298856828,0.5256246166735494,0.4292300917499475
171,0.02078297214767363,0.5057102790749376,0.4114999710212019
172,0.020904509996490437,0.48655043885678767,0.394497949651521
173,0.02102604784530724,0.46811651008291294,0.3781943530258109
174,0.021147585694124046,0.45038098985976627,0.3625607038379305
175,0.02126912354294085,0.4333174173283328,0.347569674449603
