,x_dwell_2free1um,y_dwell_2free1um,x_detach_2free1um,y_detach_2free1um,x_detach_2free100um,y_detach_2free100um,x_dwell_4free1um,y_dwell_4free1um,x_detach_4free1um,y_detach_4free1um,x_detach_4free100um,y_detach_4free100um
97,2.5304347826086957,0.08316395131307631,1.0720568561872912,0.37149585360007714,1.0720568561872912,0.3935497670868568,2.5304347826086957,0.06816288422304445,1.0720568561872912,0.17742886763972357,1.0720568561872912,0.2212841198901408
98,2.556521739130435,0.08179035363155128,1.083160535117057,0.3342698310897074,1.083160535117057,0.3791413464171485,2.556521739130435,0.06645294888452323,1.083160535117057,0.17292190257107104,1.083160535117057,0.21398777372505884
99,2.582608695652174,0.08037008851596752,1.0942642140468228,0.2998500824673942,1.0942642140468228,0.36499278237480226,2.582608695652174,0.06497538062563925,1.0942642140468228,0.16868738587345827,1.0942642140468228,0.2070242345884028
100,2.608695652173913,0.07887837388690247,1.1053678929765887,0.26815218891105486,1.1053678929765887,0.3511024547473839,2.608695652173913,0.06372122046670241,1.1053678929765887,0.16470040686589346,1.1053678929765887,0.20037399030525646
101,2.6347826086956525,0.07730632884560375,1.1164715719063547,0.23907590830917042,1.1164715719063547,0.33746951663694524,2.6347826086956525,0.06267076045882959,1.1164715719063547,0.1609387716391149,1.1164715719063547,0.1940185941114761
102,2.6608695652173915,0.07566194943384252,1.1275752508361205,0.21250818813707353,1.1275752508361205,0.3240939242510385,2.6608695652173915,0.061792396474774185,1.1275752508361205,0.1573830429636244,1.1275752508361205,0.18794065895649828
103,2.6869565217391305,0.07396838724536796,1.1386789297658864,0.1883259796536767,1.1386789297658864,0.31097644187681384,2.6869565217391305,0.06104309643083859,1.1386789297658864,0.15401649845598253,1.1386789297658864,0.18212383902865958
104,2.71304347826087,0.07225976889068444,1.1497826086956522,0.16639884077389697,1.1497826086956522,0.2981186200730472,2.71304347826087,0.060370844697027415,1.1497826086956522,0.15082500825728887,1.1497826086956522,0.17655279853276176
105,2.739130434782609,0.07057524940820611,1.1608862876254182,0.1465913219647833,1.1608862876254182,0.2855227468192772,2.739130434782609,0.05971890392900498,1.1608862876254182,0.1477968376553669,1.1608862876254182,0.17121316851812107
106,2.765217391304348,0.06895232867346075,1.171989966555184,0.1287651337165157,1.171989966555184,0.2731917731877415,2.765217391304348,0.05903123145982691,1.171989966555184,0.14492238382933326,1.171989966555184,0.16609149327242026
107,2.7913043478260873,0.06742060811976369,1.1830936454849499,0.1127810963107277,1.1830936454849499,0.26112921684927126,2.7913043478260873,0.05825804312540934,1.1830936454849499,0.14219385900036177,1.1830936454849499,0.16117516840651253
108,2.8173913043478263,0.0659970956099785,1.194197324414716,0.09850087354696321,1.194197324414716,0.24933904818295768,2.8173913043478263,0.057360435727469836,1.194197324414716,0.13960493457341946,1.194197324414716,0.15645237320896213
109,2.8434782608695652,0.06468388982918741,1.2053010033444818,0.08578849251698448,1.2053010033444818,0.23782556475734834,2.8434782608695652,0.05631319298401809,1.2053010033444818,0.13715036224979046,1.2053010033444818,0.1519120001121448
110,2.8695652173913047,0.06346863797253306,1.2164046822742476,0.07451165200281125,1.2164046822742476,0.22659326037559224,2.8695652173913047,0.05510535828842356,1.2164046822742476,0.13482558854329935,1.2164046822742476,0.14754358416978344
111,2.8956521739130436,0.06232763509776848,1.2275083612040134,0.06454282298492495,1.2275083612040134,0.2156466946955373,2.8956521739130436,0.05373873516884699,1.2275083612040134,0.1326263786732723,1.2275083612040134,0.143337235306452
